,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
475,656615,INDIAN WELLS VLY (ZONE), ,09/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,109760,Z,98,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of September, 2016. Both Fresno and Bakersfield received no precipitation during the month. No precipitation and near normal temperatures we received this month did allow for increased evaporation rates and soil moisture to decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",342
476,656616,SE KERN CTY DESERT (ZONE), ,09/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,109760,Z,99,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of September, 2016. Both Fresno and Bakersfield received no precipitation during the month. No precipitation and near normal temperatures we received this month did allow for increased evaporation rates and soil moisture to decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",343
477,650758,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE), ,09/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,108652,Z,67,STO,0,0,State Official, , , , , , , , , , , , ,"The Household Water Supply Shortage Reporting System indicated there were some homes without well water due to dry wells. Calaveras County had 1 household and Tuolumne County had 240 households, unchanged from August.","Long term drought impacts continued through the month of September, although some of the largest of the reservoirs in northern interior California continued to be around normal levels. While there was a better snow pack for the mountains over the wet season, very warm weather caused the snow to melt and run off quickly in the spring. This caused peak reservoir levels to occur earlier than expected. At the end of September, all but Lake Shasta and Don Pedro were dropping off faster than normal. Lake Shasta was 105% of normal by the end of the month, Lake Oroville was 75%, Folsom Lake was 56%, and Don Pedro was 96%. New Melones continued to lag behind the other significant area reservoirs and was only 39% of normal. ||The U.S. Drought Monitor showed no change from August for the area, with severe drought across the southern Sacramento Valley; the northern and central Sacramento Valley and the northern Sierra in moderate drought, while Shasta County was abnormally dry. The remainder of the Central and northern portion of the Southern Sierra Nevada mountain areas remained in the severe to extreme drought. There remained extreme drought in the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge much more slowly than the surface reservoirs, with many in the Central Valley still falling toward record levels. Growers in the San Joaquin Valley continued to turn to groundwater with reduced surface water allocations. This heavy reliance on groundwater resulted in declining water levels. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||Mandatory water reductions of 25% as ordered by Governor Brown were suspended in May due to the improved reservoir levels, with voluntary reductions requested. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Tree mortality from the recent years of drought has been estimated at 66 million trees across California. This increase in dead and dying trees made the forest more susceptible to wildfires. ||Drought conditions are blamed for an increase in blue-green algae across Northern California lakes, with a concentration of these in Shasta County. These algae can produce cyanotoxins, which in high enough concentrations can potentially cause allergic reactions, skin irritation, fever, diarrhea, vomiting, joint pain, liver damage and even cancer in people and pets swimming in the water.",344
478,650759,NORTHERN SAN JOAQUIN VALLEY (ZONE), ,09/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,108652,Z,19,STO,0,0,State Official, , , , , , , , , , , , ,"The Household Water Supply Shortage Reporting System indicated there were some homes without well water due to dry wells. There were 228 in Stanislaus County and 11 in San Joaquin County, unchanged since August. Many communities in the Northern San Joaquin Valley were still receiving food assistance as a direct result of the drought.","Long term drought impacts continued through the month of September, although some of the largest of the reservoirs in northern interior California continued to be around normal levels. While there was a better snow pack for the mountains over the wet season, very warm weather caused the snow to melt and run off quickly in the spring. This caused peak reservoir levels to occur earlier than expected. At the end of September, all but Lake Shasta and Don Pedro were dropping off faster than normal. Lake Shasta was 105% of normal by the end of the month, Lake Oroville was 75%, Folsom Lake was 56%, and Don Pedro was 96%. New Melones continued to lag behind the other significant area reservoirs and was only 39% of normal. ||The U.S. Drought Monitor showed no change from August for the area, with severe drought across the southern Sacramento Valley; the northern and central Sacramento Valley and the northern Sierra in moderate drought, while Shasta County was abnormally dry. The remainder of the Central and northern portion of the Southern Sierra Nevada mountain areas remained in the severe to extreme drought. There remained extreme drought in the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge much more slowly than the surface reservoirs, with many in the Central Valley still falling toward record levels. Growers in the San Joaquin Valley continued to turn to groundwater with reduced surface water allocations. This heavy reliance on groundwater resulted in declining water levels. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||Mandatory water reductions of 25% as ordered by Governor Brown were suspended in May due to the improved reservoir levels, with voluntary reductions requested. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Tree mortality from the recent years of drought has been estimated at 66 million trees across California. This increase in dead and dying trees made the forest more susceptible to wildfires. ||Drought conditions are blamed for an increase in blue-green algae across Northern California lakes, with a concentration of these in Shasta County. These algae can produce cyanotoxins, which in high enough concentrations can potentially cause allergic reactions, skin irritation, fever, diarrhea, vomiting, joint pain, liver damage and even cancer in people and pets swimming in the water.",345
479,659944,S SIERRA FOOTHILLS (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,93,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",346
480,664165,NORTHERN SACRAMENTO VALLEY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,111299,Z,15,STO,0,0,State Official, , , , , , , , , , , , ,"Crops yields from the annual harvest were anticipated to be smaller than usual for the year due to the drought, including crops such as almonds. There were revenue losses and higher water costs expected.  About 5 percent of farmland was reported to be left fallow.","Some long term drought impacts continued through the month of October, although an unusually wet series of storms brought some improvement, especially to the northern Sierra. At the end of October, Lake Shasta was 103%, Lake Oroville was 73%, Folsom Lake was 71%, and Don Pedro was 101%. New Melones continued to lag behind the other significant area reservoirs and was only 38% of normal. ||The U.S. Drought Monitor showed enough improvement to reduce drought levels from D1 Moderate Drought to D0 Abnormally Dry for the northern Sierra and the northern Sacramento Valley. Shasta County was removed from drought conditions. There was moderate drought across the central Sacramento Valley and northern Coastal Range with the southern Sacramento Valley remaining in severe drought. The northern portion of the San Joaquin Valley mountain areas remained in extreme drought, as well as portions of the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge more slowly than the surface reservoirs. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||The State Water Resources Control Board announced that urban Californians��� monthly water conservation was 19.5 percent in October, up from 18.3 percent in September and a bit below the 22.3 percent savings in October 2015, when state-mandated conservation targets were in place. The State Water Board stressed the need for continued conservation despite early rains in Northern California. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Estimated tree mortality from the recent years of drought was increased to 102 million trees across California. This increase in dead and dying trees makes the forest more susceptible to wildfires.",347
481,664164,SOUTHERN SACRAMENTO VALLEY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,111299,Z,17,STO,0,0,State Official, , , , , , , , , , , , ,"Crops yields from the annual harvest were anticipated to be smaller than usual for the year due to the drought, including crops such as almonds. There were revenue losses and higher water costs expected.  About 5 percent of farmland was reported to be left fallow.|Especially hard hit was rice, with one-fourth of California's rice fields going fallow in 2016, according to the California Rice Commission.","Some long term drought impacts continued through the month of October, although an unusually wet series of storms brought some improvement, especially to the northern Sierra. At the end of October, Lake Shasta was 103%, Lake Oroville was 73%, Folsom Lake was 71%, and Don Pedro was 101%. New Melones continued to lag behind the other significant area reservoirs and was only 38% of normal. ||The U.S. Drought Monitor showed enough improvement to reduce drought levels from D1 Moderate Drought to D0 Abnormally Dry for the northern Sierra and the northern Sacramento Valley. Shasta County was removed from drought conditions. There was moderate drought across the central Sacramento Valley and northern Coastal Range with the southern Sacramento Valley remaining in severe drought. The northern portion of the San Joaquin Valley mountain areas remained in extreme drought, as well as portions of the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge more slowly than the surface reservoirs. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||The State Water Resources Control Board announced that urban Californians��� monthly water conservation was 19.5 percent in October, up from 18.3 percent in September and a bit below the 22.3 percent savings in October 2015, when state-mandated conservation targets were in place. The State Water Board stressed the need for continued conservation despite early rains in Northern California. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Estimated tree mortality from the recent years of drought was increased to 102 million trees across California. This increase in dead and dying trees makes the forest more susceptible to wildfires.",348
482,664155,NORTHERN SAN JOAQUIN VALLEY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,111299,Z,19,STO,0,0,State Official, , , , , , , , , , , , ,"The Household Water Supply Shortage Reporting System indicated there were some homes without well water due to dry wells. There were 228 in Stanislaus County, 11 in San Joaqun County,  unchanged since September. ||Harvesting of crops such as almonds have been reported to be smaller than usual due to the drought.  Many rural communities in the Northern San Joaquin Valley were also still receiving food assistance as a direct result of the drought.","Some long term drought impacts continued through the month of October, although an unusually wet series of storms brought some improvement, especially to the northern Sierra. At the end of October, Lake Shasta was 103%, Lake Oroville was 73%, Folsom Lake was 71%, and Don Pedro was 101%. New Melones continued to lag behind the other significant area reservoirs and was only 38% of normal. ||The U.S. Drought Monitor showed enough improvement to reduce drought levels from D1 Moderate Drought to D0 Abnormally Dry for the northern Sierra and the northern Sacramento Valley. Shasta County was removed from drought conditions. There was moderate drought across the central Sacramento Valley and northern Coastal Range with the southern Sacramento Valley remaining in severe drought. The northern portion of the San Joaquin Valley mountain areas remained in extreme drought, as well as portions of the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge more slowly than the surface reservoirs. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||The State Water Resources Control Board announced that urban Californians��� monthly water conservation was 19.5 percent in October, up from 18.3 percent in September and a bit below the 22.3 percent savings in October 2015, when state-mandated conservation targets were in place. The State Water Board stressed the need for continued conservation despite early rains in Northern California. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Estimated tree mortality from the recent years of drought was increased to 102 million trees across California. This increase in dead and dying trees makes the forest more susceptible to wildfires.",349
483,664154,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,111299,Z,67,STO,0,0,State Official, , , , , , , , , , , , ,"The Household Water Supply Shortage Reporting System indicated there were some homes without well water due to dry wells. Tuolumne County had 240 households and Calaveras County had 1 household, unchanged from September.","Some long term drought impacts continued through the month of October, although an unusually wet series of storms brought some improvement, especially to the northern Sierra. At the end of October, Lake Shasta was 103%, Lake Oroville was 73%, Folsom Lake was 71%, and Don Pedro was 101%. New Melones continued to lag behind the other significant area reservoirs and was only 38% of normal. ||The U.S. Drought Monitor showed enough improvement to reduce drought levels from D1 Moderate Drought to D0 Abnormally Dry for the northern Sierra and the northern Sacramento Valley. Shasta County was removed from drought conditions. There was moderate drought across the central Sacramento Valley and northern Coastal Range with the southern Sacramento Valley remaining in severe drought. The northern portion of the San Joaquin Valley mountain areas remained in extreme drought, as well as portions of the Sierra south of Highway 50. ||Groundwater aquifers continued to recharge more slowly than the surface reservoirs. ||Governor Jerry Brown declared a drought emergency for the entire state of California January 17, 2014 and this continued to be in effect. Governor Brown issued an executive order on May 9, 2016 that built on temporary statewide emergency water restrictions to establish longer-term water conservation measures, including permanent monthly water use reporting, new permanent water use standards in California communities and banned clearly wasteful practices such as hosing off sidewalks, driveways and other hardscapes. ||Local Emergency proclamations remain for Colusa, Calaveras, El Dorado, Glenn, Plumas, San Joaquin, Shasta, Stanislaus, Sutter, Tuolumne, and Yuba counties. The cities of Live Oak (Sutter County), Lodi (San Joaquin County), Manteca (San Joaquin County), Portola (Plumas County), Ripon (San Joaquin County), and West Sacramento (Yolo County). Drought task forces remain in Lake, Nevada, Placer, Plumas, Sacramento, San Joaquin, Stanislaus, Sutter, Tehama, Tuolumne, and Yolo counties to coordinate response to the drought. ||The State Water Resources Control Board announced that urban Californians��� monthly water conservation was 19.5 percent in October, up from 18.3 percent in September and a bit below the 22.3 percent savings in October 2015, when state-mandated conservation targets were in place. The State Water Board stressed the need for continued conservation despite early rains in Northern California. ||The state continued to supply food assistance to those impacted by the drought, along with California Disaster Assistance Act money for those who have lost drinking water due to dry wells. Nonprofit organizations in the San Joaquin Valley struggled to meet the needs of their clients for drought-related programs. ||Tree mortality from drought and resulting bark beetle infestation continued to increase both in scale and intensity, especially in low elevation pine and oak woodlands along the Sierra Nevada Range. A US Forest Service- Forest Health Protection aerial survey showed tree mortality was especially high in the Stanislaus National Forest southward, though pockets of tree mortality were present as far north as eastern Shasta County. Estimated tree mortality from the recent years of drought was increased to 102 million trees across California. This increase in dead and dying trees makes the forest more susceptible to wildfires.",350
484,659945,TULARE CTY FOOTHILLS (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,94,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",351
485,659946,KERN CTY MTNS (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,95,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",352
486,659947,S SIERRA MTNS (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,96,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",353
487,659948,TULARE CTY MTNS (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,97,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",354
488,659949,INDIAN WELLS VLY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,98,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",355
489,659940,W CENTRAL S.J. VALLEY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,89,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",356
490,659941,E CENTRAL S.J. VALLEY (ZONE), ,10/01/2016,0,Drought, , ,0,0,0,0,CA,PST-8, ,110476,Z,90,HNX,0,0,Emergency Manager, , , , , , , , , , , , ,Persistent drought conditions continued to be reported.,"The California drought continues during the month of October, 2016. Fresno received 0.67 of precipitation and Bakersfield received 0.24 precipitation during the month. Fresno had slightly above normal precipitation while Bakersfield had slightly below normal precipitation. The near normal precipitation amounts and above normal temperatures we received this month did allow for increased evaporation rates and soil moisture to slightly decrease. ||The U.S. Drought Monitor continued to report exceptional drought conditions across the entire Central California region. This extent of exceptional drought is extremely unusual for California. The general trend of below normal precipitation and above normal temperatures has continued this year. ||There continues to be significant media coverage on the on-going drought conditions. These reports include discussion of significant re-allocation of water resources from the east to west side of the San Joaquin Valley, farmers forgoing planting of some crops, loss or reduction of ground water, wells drying up in several communities leaving them with no water, and an unprecedented increase in fire danger across the Southern Sierra Nevada and Tehachapi Mountains. Also, communities in Central California interior face state mandated reductions in municipal water use.",357
